HCHO_Amount,Present_Date
3.249251903080375e-05,2022-12-11
9.332391497136552e-05,2022-12-12
0.0001132003923718,2022-12-13
0.0002332113942527,2022-12-14
0.0001380992484361,2022-12-15
6.192231431947956e-05,2022-12-22
6.386080974088986e-05,2022-12-26
0.0001288000959468,2022-12-27
3.737630164151148e-05,2022-12-28
9.13798610881482e-05,2022-12-30
0.0001283335866089,2023-01-01
7.220780927990868e-05,2023-01-10
0.0001394416334966,2023-01-11
5.2493036925786214e-05,2023-01-12
5.000602058414524e-06,2023-01-13
8.863289752844428e-05,2023-01-16
5.6282765383571e-05,2023-01-19
7.911128456445294e-05,2023-01-28
5.354888098592442e-05,2023-01-29
2.815189935337174e-05,2023-02-08
1.3688751233704951e-05,2023-02-12
9.253631953502777e-06,2023-02-13
2.0453660732441056e-05,2023-02-15
4.0388981323842214e-05,2023-02-16
0.0001148673853688,2023-02-18
2.236576275588796e-05,2023-02-22
6.056769312775744e-05,2023-02-24
0.0001596039755767,2023-02-25
8.01480141602954e-05,2023-02-26
9.324721967761766e-05,2023-03-06
0.0001219175669072,2023-03-07
0.0001278050003658,2023-03-15
0.0001022261010403,2023-03-17
6.01184240263142e-05,2023-03-18
5.2538829436081474e-05,2023-03-21
7.30273155036859e-05,2023-03-22
0.0001261066455868,2023-03-23
6.108779062711585e-05,2023-03-24
0.000142868833949,2023-03-25
1.4922944855089468e-05,2023-03-26
0.0001491793745415,2023-03-27
5.902269883642364e-05,2023-03-28
0.0002249340753638,2023-03-29
0.0001262377182972,2023-03-30
0.0001279941746677,2023-03-31
0.0002433836838427,2023-04-01
0.0001831173118958,2023-04-02
0.0001878093548256,2023-04-03
9.33178331021272e-05,2023-04-05
0.0001446547338905,2023-04-06
0.0001867145817621,2023-04-07
7.446146404588103e-05,2023-04-09
0.000272307226341,2023-04-10
3.961633975034271e-05,2023-04-11
0.0001254275484334,2023-04-12
0.0001222713386364,2023-04-13
0.0002009165835803,2023-04-14
0.0002510396238093,2023-04-15
0.000265150836467,2023-04-16
0.0001828469312692,2023-04-17
5.927236796484201e-05,2023-04-18
0.0001261644770672,2023-04-19
0.0001603608597523,2023-04-20
0.0001480789506565,2023-04-22
6.802841572613187e-05,2023-04-23
0.0001909498520623,2023-04-24
0.0001299809085769,2023-04-27
0.0001162336320814,2023-04-28
0.0001114706079942,2023-04-30
0.0002516299363652,2023-05-04
0.0001143118295107,2023-05-06
0.0001378232337692,2023-05-08
0.0001793466303463,2023-05-12
0.0001192544174359,2023-05-13
0.0001549257019435,2023-05-14
0.0001160242998702,2023-05-15
0.0002239920749595,2023-05-17
8.010698090335367e-05,2023-05-18
0.0001438446510678,2023-05-19
0.0001816335357648,2023-05-20
0.0001173338583628,2023-05-23
0.0001674213574888,2023-05-24
4.471236742579997e-05,2023-05-25
0.0002027984682162,2023-05-26
9.86769841683378e-05,2023-05-28
0.0001641449360856,2023-05-30
0.0002273388996954,2023-05-31
0.0001877292285263,2023-06-01
0.0002692410911153,2023-06-02
0.0003196908063168,2023-06-03
0.0002066275469248,2023-06-04
0.0001405528952863,2023-06-05
0.0001511723021407,2023-06-06
0.0002024416598184,2023-06-07
0.000188782809754,2023-06-08
0.0002056168337351,2023-06-09
0.0001173718132475,2023-06-10
9.2957890882259e-05,2023-06-11
8.198606521061681e-05,2023-06-13
6.809079202248158e-05,2023-06-14
0.0001090269070658,2023-06-15
0.000215583682279,2023-06-17
0.0001990662783967,2023-06-19
0.0001937465135267,2023-06-20
0.0001447145701136,2023-06-22
0.0001188696784797,2023-06-23
0.0002120020773062,2023-06-24
0.0002117889012158,2023-06-25
0.0001981141989922,2023-06-27
0.0001993404561058,2023-06-29
0.0001702618891156,2023-06-30
0.0001851824072124,2023-07-01
4.458375696591515e-06,2023-07-03
0.0001433209422696,2023-07-07
0.0001550443980398,2023-07-08
0.0001554796344846,2023-07-09
0.0001757203352536,2023-07-12
9.66009876480142e-05,2023-07-13
0.0001104643857941,2023-07-15
0.0001189682080453,2023-07-16
0.0001208383808773,2023-07-17
0.0002733912306849,2023-07-18
0.0001187002606663,2023-07-19
0.000106830889115,2023-07-20
5.668722090635835e-05,2023-07-21
0.0001564204705716,2023-07-22
0.0002179046190634,2023-07-23
0.00025115422305,2023-07-26
0.0001281007107946,2023-07-27
0.0001021441512912,2023-07-28
0.000160103284933,2023-07-29
0.0003687376553945,2023-07-30
0.0003153998737732,2023-07-31
0.0001898763432625,2023-08-01
0.0002473665619546,2023-08-02
0.0002419714719441,2023-08-03
0.0001980778409538,2023-08-04
0.000339990918534,2023-08-05
8.58559710118409e-05,2023-08-06
0.0001988308266181,2023-08-07
0.0001747349879002,2023-08-08
7.091945495140999e-05,2023-08-09
0.0002060501310639,2023-08-10
0.0002142767733785,2023-08-12
7.606611022324817e-05,2023-08-13
0.0002149717127502,2023-08-14
0.0001488209093408,2023-08-17
0.0001986075882669,2023-08-18
0.0002184072913769,2023-08-19
0.0001889968215497,2023-08-20
0.0001839161318884,2023-08-21
0.000217634486129,2023-08-23
0.0002795520334689,2023-08-24
0.0001930577869529,2023-08-25
0.0001537767020066,2023-08-26
0.0001306376612999,2023-08-27
8.494988283375329e-05,2023-08-28
0.0003244779146984,2023-08-29
9.18672817281062e-05,2023-08-30
0.0003273078949918,2023-09-05
0.0001726898125396,2023-09-09
1.243351286251972e-05,2023-09-10
0.0001231097686521,2023-09-12
0.000184832718426,2023-09-14
1.4791116261098748e-05,2023-09-19
7.734945306734735e-05,2023-09-21
0.0003038097633447,2023-09-24
0.0002692169211824,2023-09-25
0.0002706316474103,2023-09-26
0.0002519967962625,2023-09-27
0.0001153367365672,2023-09-30
0.0001896120285948,2023-10-01
1.206975123879408e-05,2023-10-04
0.0002586476341488,2023-10-06
0.000182604875065,2023-10-07
4.308240407666019e-05,2023-10-10
0.0002503510312128,2023-10-12
0.0001769724232555,2023-10-16
0.00017671187136,2023-10-17
1.40778373844309e-05,2023-10-22
9.38194903948326e-05,2023-10-26
1.847003044224921e-05,2023-10-27
4.669047167468003e-05,2023-10-29
0.0002382950304468,2023-11-01
0.0001803090419269,2023-11-06
0.0003361401746922,2023-11-07
7.565548225803321e-05,2023-11-08
2.322058398537761e-05,2023-11-11
9.354729307766238e-05,2023-11-13
0.0001786113998887,2023-11-17
0.000131222952937,2023-11-18
4.779450700204489e-05,2023-11-23
0.00012209716126,2023-11-25
0.0002212541655713,2023-11-26
2.7859176600187035e-05,2023-12-01
7.848085142691749e-05,2023-12-06
0.0001102419446396,2023-12-08
0.0001586392531382,2023-12-09
0.0001398780211761,2023-12-11
0.0001877185978016,2023-12-14
5.209352940709747e-05,2023-12-18
0.0001487318202067,2023-12-23
3.140249896157062e-05,2023-12-25
