HCHO_Amount,Present_Date
0.0001588600353102,2023-06-03
7.175662777488772e-05,2023-06-04
0.0002213104246915,2023-06-05
0.0001457105048682,2023-06-06
7.816291169118864e-05,2023-06-10
4.838009288064745e-05,2023-06-13
0.0001180119609405,2023-06-15
9.650112262605592e-05,2023-06-16
0.0001196064537832,2023-06-17
5.344017392934784e-05,2023-06-19
6.28888951472526e-05,2023-06-20
0.0001561747629557,2023-06-21
8.789236377264911e-05,2023-06-22
4.156146908053608e-05,2023-06-24
0.000132704871103,2023-06-26
0.0001227158076419,2023-07-01
0.0001214651601236,2023-07-08
0.0001808012373702,2023-07-09
0.0001109419617406,2023-07-12
0.0001625487203896,2023-07-13
1.5900422359613528e-05,2023-07-15
1.9776488726093925e-05,2023-07-16
5.939434894998055e-05,2023-07-17
6.622050639243737e-05,2023-07-18
3.353571818318948e-05,2023-07-20
2.490429343060798e-05,2023-07-21
3.460728289807366e-05,2023-07-22
0.000104020043783,2023-07-23
0.0001291299071899,2023-07-27
0.0001566643822086,2023-07-28
0.0001271773691179,2023-07-29
0.0001077280997704,2023-07-30
0.0001089945337925,2023-07-31
9.774042294259097e-05,2023-08-01
0.0001266446231972,2023-08-02
6.160880426258438e-05,2023-08-03
9.27325145036787e-05,2023-08-04
0.0002494167243405,2023-08-05
0.0002097968322237,2023-08-06
0.0001359293581295,2023-08-07
0.0001413205586485,2023-08-08
8.695611628281867e-05,2023-08-09
0.0001053399530921,2023-08-10
0.0001489525011608,2023-08-11
0.0001354273184184,2023-08-13
0.000124662871098,2023-08-15
6.861869279793564e-05,2023-08-16
6.188149979930174e-05,2023-08-17
0.0001089391073824,2023-08-18
0.0001583234850884,2023-08-19
0.0001237874748148,2023-08-20
0.0001532655008203,2023-08-21
0.0001078923138287,2023-08-22
7.359592501945677e-05,2023-08-23
0.0001424301983901,2023-08-24
7.167238676448055e-05,2023-08-25
8.40120183154954e-05,2023-08-26
0.0001116325642068,2023-08-27
5.83354944518255e-05,2023-08-28
2.7138340069166346e-05,2023-09-13
0.0001679180069933,2023-09-15
0.0001455726526859,2023-09-20
8.040403362342045e-05,2023-09-21
0.0001261425964078,2023-09-24
0.0001696093763426,2023-10-01
1.5916451963563724e-05,2023-10-06
0.000147102305137,2023-10-10
2.0453384372851553e-05,2023-10-16
0.0001684928283541,2023-10-26
0.0001437460594186,2023-10-27
2.5671845789271484e-05,2023-10-28
5.33158019969435e-05,2023-10-29
0.0002028148397429,2023-11-01
0.0001260534287613,2023-11-06
0.0002446403496891,2023-11-07
0.0001248538653777,2023-11-08
7.510120180609618e-06,2023-11-10
3.845531321753457e-05,2023-11-11
0.000190684038413,2023-11-16
0.0001353124856268,2023-11-17
0.0002620557003131,2023-11-20
0.0001444984803391,2023-11-23
7.28442538329636e-06,2023-11-25
7.420464341364708e-05,2023-12-06
0.0001158107210391,2023-12-07
0.0002611441635499,2023-12-11
0.0001138636695151,2023-12-21
0.0001163114086344,2023-12-23
5.590120257397272e-05,2023-12-30
