HCHO_Amount,Present_Date
2.1110987105704134e-05,2023-08-15
4.809858179990245e-05,2023-08-17
8.757289509145106e-06,2023-08-18
0.0001402804698621,2023-08-20
7.867157752275577e-05,2023-08-21
9.272025797347728e-05,2023-08-22
8.461176919038305e-05,2023-08-23
0.00010967933379,2023-08-24
0.000112196572322,2023-08-25
7.966551476995192e-05,2023-09-19
6.14523745919886e-05,2023-09-21
6.729614205860716e-05,2023-09-25
0.0002079933903549,2023-10-07
4.771259924672508e-05,2023-10-16
0.0001646177020159,2023-10-27
0.0001845578806959,2023-10-28
0.0001100181707097,2023-10-30
4.326112640784534e-05,2023-10-31
0.0002117989562766,2023-11-08
8.247477091032861e-05,2023-11-11
9.473118075529136e-05,2023-11-16
3.46532396208114e-05,2023-11-17
5.9405907008403406e-05,2023-11-20
0.0001390543799269,2023-11-23
9.717686430566911e-05,2023-11-25
8.900176918972284e-05,2023-11-26
0.0001094852073353,2023-11-27
0.0002280575611766,2023-12-02
0.0001833126720592,2023-12-07
9.172827110939618e-05,2023-12-11
1.1028121148346528e-05,2023-12-19
0.0001282711591571,2023-12-20
2.168823721318748e-05,2023-12-21
5.3081248336759565e-05,2023-12-23
6.343488840490688e-05,2023-12-24
7.16594721727925e-05,2023-12-25
5.91728579519819e-05,2023-12-26
0.000227705836447,2023-12-27
0.0001161015238442,2023-12-30
